20050830T00,SHV
20050830T00,FFC
20040916T18,JAN
20040916T12,FFC
20050925T00,FWD
20050925T00,JAN
20180917T00,FFC
20180917T00,GSO
20170911T00,JAX
20040928T00,BMX
20040928T00,MHX
20080902T00,CRP
20080902T00,JAN
20080914T00,FWD
20080914T00,LZK
20040908T00,JAN
20040908T00,GSO
