20021003T18,JAN
20040831T00,GSO
20040830T12,WAL
20060614T00,BMX
20060614T00,CHS
20110905T00,LCH
20110905T00,BMX
20160902T00,LIX
20160902T00,JAX
20010914T18,TLH
20010914T18,XMR
20120625T00,LIX
20120625T00,XMR
20050707T00,JAN
20030702T00,LZK
20030702T00,FFC
